===== D LLM START 2026-09-20T02:50:20+00:00 =====
2026-09-20 02:54:41,824 | INFO    | __main__ | experiment D/E LLM beida_20260819040000_20260902040000: incidents=568 merged=568
2026-09-20 03:03:22,346 | WARNING | aiops.incident_predictions | incident INC_guangzhou_20260819040000_20260902040000_0007 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:03:22,348 | WARNING | aiops.incident_predictions | incident INC_guangzhou_20260819040000_20260902040000_0010 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:03:22,354 | WARNING | aiops.incident_predictions | incident INC_guangzhou_20260819040000_20260902040000_0006 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:03:22,355 | WARNING | aiops.incident_predictions | incident INC_guangzhou_20260819040000_20260902040000_0013 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:03:22,355 | WARNING | aiops.incident_predictions | incident INC_guangzhou_20260819040000_20260902040000_0011 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:03:22,360 | WARNING | aiops.incident_predictions | incident INC_guangzhou_20260819040000_20260902040000_0005 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:03:22,360 | WARNING | aiops.incident_predictions | incident INC_guangzhou_20260819040000_20260902040000_0016 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:03:22,369 | WARNING | aiops.incident_predictions | incident INC_guangzhou_20260819040000_20260902040000_0017 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:03:22,371 | WARNING | aiops.incident_predictions | incident INC_guangzhou_20260819040000_20260902040000_0014 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:03:22,377 | WARNING | aiops.incident_predictions | incident INC_guangzhou_20260819040000_20260902040000_0015 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:03:22,393 | WARNING | aiops.incident_predictions | incident INC_guangzhou_20260819040000_20260902040000_0018 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:03:22,397 | WARNING | aiops.incident_predictions | incident INC_guangzhou_20260819040000_20260902040000_0021 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:03:22,398 | WARNING | aiops.incident_predictions | incident INC_guangzhou_20260819040000_20260902040000_0019 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:03:22,401 | WARNING | aiops.incident_predictions | incident INC_guangzhou_20260819040000_20260902040000_0020 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:03:22,404 | WARNING | aiops.incident_predictions | incident INC_guangzhou_20260819040000_20260902040000_0022 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:03:22,414 | WARNING | aiops.incident_predictions | incident INC_guangzhou_20260819040000_20260902040000_0023 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:03:22,418 | WARNING | aiops.incident_predictions | incident INC_guangzhou_20260819040000_20260902040000_0024 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:03:22,427 | WARNING | aiops.incident_predictions | incident INC_guangzhou_20260819040000_20260902040000_0025 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:03:22,429 | WARNING | aiops.incident_predictions | incident INC_guangzhou_20260819040000_20260902040000_0029 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:03:22,429 | WARNING | aiops.incident_predictions | incident INC_guangzhou_20260819040000_20260902040000_0027 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:03:22,429 | WARNING | aiops.incident_predictions | incident INC_guangzhou_20260819040000_20260902040000_0028 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:03:22,429 | WARNING | aiops.incident_predictions | incident INC_guangzhou_20260819040000_20260902040000_0030 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:03:22,448 | WARNING | aiops.incident_predictions | incident INC_guangzhou_20260819040000_20260902040000_0032 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:03:22,451 | WARNING | aiops.incident_predictions | incident INC_guangzhou_20260819040000_20260902040000_0026 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:03:22,455 | WARNING | aiops.incident_predictions | incident INC_guangzhou_20260819040000_20260902040000_0033 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:03:22,461 | WARNING | aiops.incident_predictions | incident INC_guangzhou_20260819040000_20260902040000_0035 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:03:22,468 | WARNING | aiops.incident_predictions | incident INC_guangzhou_20260819040000_20260902040000_0031 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:03:22,474 | WARNING | aiops.incident_predictions | incident INC_guangzhou_20260819040000_20260902040000_0036 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:03:22,474 | WARNING | aiops.incident_predictions | incident INC_guangzhou_20260819040000_20260902040000_0034 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:03:22,480 | WARNING | aiops.incident_predictions | incident INC_guangzhou_20260819040000_20260902040000_0038 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:03:22,481 | WARNING | aiops.incident_predictions | incident INC_guangzhou_20260819040000_20260902040000_0037 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:03:22,495 | WARNING | aiops.incident_predictions | incident INC_guangzhou_20260819040000_20260902040000_0041 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:03:22,509 | WARNING | aiops.incident_predictions | incident INC_guangzhou_20260819040000_20260902040000_0040 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:03:22,511 | WARNING | aiops.incident_predictions | incident INC_guangzhou_20260819040000_20260902040000_0039 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:03:22,517 | WARNING | aiops.incident_predictions | incident INC_guangzhou_20260819040000_20260902040000_0044 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:03:22,519 | WARNING | aiops.incident_predictions | incident INC_guangzhou_20260819040000_20260902040000_0042 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:03:22,523 | WARNING | aiops.incident_predictions | incident INC_guangzhou_20260819040000_20260902040000_0043 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:03:22,527 | WARNING | aiops.incident_predictions | incident INC_guangzhou_20260819040000_20260902040000_0046 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:03:22,538 | WARNING | aiops.incident_predictions | incident INC_guangzhou_20260819040000_20260902040000_0045 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:03:22,545 | WARNING | aiops.incident_predictions | incident INC_guangzhou_20260819040000_20260902040000_0049 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:03:22,553 | WARNING | aiops.incident_predictions | incident INC_guangzhou_20260819040000_20260902040000_0047 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:03:22,558 | WARNING | aiops.incident_predictions | incident INC_guangzhou_20260819040000_20260902040000_0051 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:03:22,560 | WARNING | aiops.incident_predictions | incident INC_guangzhou_20260819040000_20260902040000_0053 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:03:22,562 | WARNING | aiops.incident_predictions | incident INC_guangzhou_20260819040000_20260902040000_0050 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:03:22,565 | WARNING | aiops.incident_predictions | incident INC_guangzhou_20260819040000_20260902040000_0056 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:03:22,568 | WARNING | aiops.incident_predictions | incident INC_guangzhou_20260819040000_20260902040000_0054 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:03:22,572 | WARNING | aiops.incident_predictions | incident INC_guangzhou_20260819040000_20260902040000_0048 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:03:22,575 | WARNING | aiops.incident_predictions | incident INC_guangzhou_20260819040000_20260902040000_0060 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:03:22,578 | WARNING | aiops.incident_predictions | incident INC_guangzhou_20260819040000_20260902040000_0057 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:03:22,581 | WARNING | aiops.incident_predictions | incident INC_guangzhou_20260819040000_20260902040000_0059 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:03:22,582 | WARNING | aiops.incident_predictions | incident INC_guangzhou_20260819040000_20260902040000_0058 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:03:22,585 | WARNING | aiops.incident_predictions | incident INC_guangzhou_20260819040000_20260902040000_0061 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:03:22,590 | WARNING | aiops.incident_predictions | incident INC_guangzhou_20260819040000_20260902040000_0062 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:03:22,590 | WARNING | aiops.incident_predictions | incident INC_guangzhou_20260819040000_20260902040000_0063 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:03:22,590 | WARNING | aiops.incident_predictions | incident INC_guangzhou_20260819040000_20260902040000_0052 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:03:22,600 | WARNING | aiops.incident_predictions | incident INC_guangzhou_20260819040000_20260902040000_0067 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:03:22,608 | WARNING | aiops.incident_predictions | incident INC_guangzhou_20260819040000_20260902040000_0069 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:03:22,610 | WARNING | aiops.incident_predictions | incident INC_guangzhou_20260819040000_20260902040000_0066 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:03:22,614 | WARNING | aiops.incident_predictions | incident INC_guangzhou_20260819040000_20260902040000_0068 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:03:22,618 | WARNING | aiops.incident_predictions | incident INC_guangzhou_20260819040000_20260902040000_0065 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:03:22,620 | WARNING | aiops.incident_predictions | incident INC_guangzhou_20260819040000_20260902040000_0071 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:03:22,621 | WARNING | aiops.incident_predictions | incident INC_guangzhou_20260819040000_20260902040000_0055 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:03:22,621 | WARNING | aiops.incident_predictions | incident INC_guangzhou_20260819040000_20260902040000_0070 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:03:22,623 | WARNING | aiops.incident_predictions | incident INC_guangzhou_20260819040000_20260902040000_0072 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:03:22,624 | WARNING | aiops.incident_predictions | incident INC_guangzhou_20260819040000_20260902040000_0075 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:03:22,624 | WARNING | aiops.incident_predictions | incident INC_guangzhou_20260819040000_20260902040000_0064 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:03:22,624 | WARNING | aiops.incident_predictions | incident INC_guangzhou_20260819040000_20260902040000_0074 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:03:22,625 | WARNING | aiops.incident_predictions | incident INC_guangzhou_20260819040000_20260902040000_0076 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:03:22,635 | WARNING | aiops.incident_predictions | incident INC_guangzhou_20260819040000_20260902040000_0073 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:03:22,643 | WARNING | aiops.incident_predictions | incident INC_guangzhou_20260819040000_20260902040000_0079 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:03:22,647 | WARNING | aiops.incident_predictions | incident INC_guangzhou_20260819040000_20260902040000_0081 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:03:22,660 | WARNING | aiops.incident_predictions | incident INC_guangzhou_20260819040000_20260902040000_0078 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:03:22,660 | WARNING | aiops.incident_predictions | incident INC_guangzhou_20260819040000_20260902040000_0082 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:03:22,660 | WARNING | aiops.incident_predictions | incident INC_guangzhou_20260819040000_20260902040000_0077 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:03:22,660 | WARNING | aiops.incident_predictions | incident INC_guangzhou_20260819040000_20260902040000_0083 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:03:22,661 | WARNING | aiops.incident_predictions | incident INC_guangzhou_20260819040000_20260902040000_0085 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:03:22,667 | WARNING | aiops.incident_predictions | incident INC_guangzhou_20260819040000_20260902040000_0080 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:03:22,673 | WARNING | aiops.incident_predictions | incident INC_guangzhou_20260819040000_20260902040000_0086 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:03:22,673 | WARNING | aiops.incident_predictions | incident INC_guangzhou_20260819040000_20260902040000_0084 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:03:22,691 | WARNING | aiops.incident_predictions | incident INC_guangzhou_20260819040000_20260902040000_0087 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:03:22,692 | WARNING | aiops.incident_predictions | incident INC_guangzhou_20260819040000_20260902040000_0088 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:03:22,702 | WARNING | aiops.incident_predictions | incident INC_guangzhou_20260819040000_20260902040000_0091 LLM failed: <urlopen error [Errno 111] Connection refused>
